x,y,z
x,y,z
x,y,z
-3.49425,-6.245,-1.81335
-1.9714,2.77659,-2.28711
-0.270983,-2.2795,-0.785067
-0.105981,0.102541,8.07843
-5.51653,6.46704,-4.66518
-4.15951,-7.84557,-5.00311
-1.19874,-6.00396,-5.48615
2.16623,-0.490833,6.57798
2.34233,0.45421,0.779802
-1.75422,2.80938,1.08214
3.02816,1.01422,-3.55719
0.093248,0.475665,-1.50354
-5.03774,1.1095,1.55971
-0.535173,1.11226,-0.94177
3.2072,-2.95913,-0.140585
3.36085,2.55753,-2.54835
-1.21703,2.33947,0.870207
0.812987,-1.55887,0.803156
-0.296058,-2.47427,-2.70597
-8.2479,-3.1601,-2.68633
3.96735,-7.65131,3.37255
9.06853,-0.619609,1.41883
5.50581,-2.25201,5.83491
-1.36186,0.468885,0.889496
-2.65049,1.08207,2.47782
-4.96634,-5.26419,-0.848205
-11.1518,2.04287,-4.72288
-0.537718,-0.0314193,0.884275
4.05117,-3.67231,6.29533
-3.33903,1.28546,1.63219
-2.2077,1.13162,3.29003
1.36842,-3.03713,-6.64646
5.18333,0.849668,-4.90002
-1.60258,0.0265249,0.0619578
2.00462,-2.63284,-1.77522
0.720217,0.817918,-1.20258
3.89123,-0.153869,4.61011
-0.359752,1.76129,0.122507
2.34403,4.05045,1.25929
-0.407582,-1.7486,-2.95839
1.55922,0.406123,-3.61894
-0.309908,-2.59375,4.29178
3.20588,-2.99087,-3.51677
2.48183,2.72623,-4.61815
0.328008,1.8399,-1.21282
-0.465632,-1.10839,-3.58108
-7.76817,-1.52782,0.0427331
1.17346,-1.53086,2.08377
-1.6084,-1.97981,3.23646
0.0371145,-6.23201,6.39312
4.57193,-1.45609,0.0385433
-2.99439,-6.69214,1.06284
0.780645,-2.08854,-1.28811
-0.0438601,-0.228836,-1.34158
-0.249713,-0.0481217,3.33508
4.17981,-0.456576,2.17807
-4.09513,-4.07048,-3.01616
-0.591495,-1.0126,-0.954831
4.62217,-5.90146,2.28661
1.51184,-0.702821,2.26403
0.415123,2.02827,-0.454656
6.17507,-0.946639,2.32217
5.24457,0.779224,1.68862
2.50589,0.189007,-2.2057
-1.35617,-0.191558,-8.07824
0.393029,-4.13764,0.536408
1.16095,1.14816,-1.89203
0.789357,-1.62349,3.39886
2.79862,3.59715,2.88598
1.34697,1.54833,3.69161
1.76267,2.00035,4.64064
4.52118,5.47301,2.92049
2.48239,4.27587,1.66229
2.5428,-0.91591,-4.10857
-2.25033,-2.53935,1.32407
