x,y,z
0.884668,2.23084,-2.73282
1.82482,2.2535,-2.56182
2.93534,-0.0271464,-3.25675
2.0105,0.787624,-4.62072
4.58428,3.82019,-3.09513
4.62587,4.05514,-4.01685
3.53907,2.71595,-5.78315
0.828374,-0.325768,-2.7146
0.338992,1.43586,-1.9558
-0.521274,0.0315836,-2.08739
-0.802446,-0.945629,-2.53293
0.00817472,-2.01141,-2.23929
0.109885,0.300613,-3.26681
-0.0198447,-2.35444,-3.76713
1.0221,-2.48768,-5.39311
-0.850212,-0.93347,-5.99859
1.50333,-0.4398,-3.31924
2.6832,-0.112347,-2.39981
1.1877,-1.12065,-3.10102
-1.27018,-0.589462,-3.28977
-1.24108,2.20906,-2.6108
-2.25771,0.763927,-1.95992
-3.20065,-0.522273,-3.89427
-2.64256,-1.17064,-3.95185
-2.20247,-1.65044,-3.29514
0.634035,-1.67676,-2.07138
-1.01281,-0.850383,-3.43417
2.56949,0.363322,-3.47955
1.36868,0.0990333,-3.0175
1.65113,-0.0638271,-4.21098
1.60235,3.11419,-1.72669
-0.678486,2.27633,-1.65838
0.881958,1.97752,-3.86048
0.984402,4.8867,-3.95956
-1.47669,4.80081,-5.64728
0.160801,1.75574,-3.7742
0.292532,1.65904,-3.88778
-1.97854,0.623455,-4.4873
-1.97718,1.64033,-2.7827
-2.41252,1.78556,-2.3771
-3.16862,3.10919,-1.14009
-2.01965,0.881908,-1.17354
-0.0951848,0.421103,-2.47159
-1.15508,-0.785195,-1.88209
-0.130536,-1.11521,-4.10688
4.13294,1.14835,-4.53197
5.21769,1.87899,-6.10378
3.8713,0.667616,-4.47518
2.56565,1.30313,-1.54547
0.707923,-0.525935,-4.1277
0.411044,-2.37732,-2.2792
-0.631109,-1.81062,-4.92821
-0.626823,-1.97693,-6.4202
-1.17094,-1.1673,-1.69513
-3.27857,-0.087499,-2.36794
-2.63635,0.56106,-3.0318
-2.52672,2.47196,-3.00738
-0.934669,2.53725,-4.94471
-0.491008,0.862724,-7.00513
-0.875862,1.28468,-5.19249
-2.50891,3.05601,-4.60245
-3.46382,1.63246,-4.61278
-2.78975,0.0186011,-4.46917
-0.327158,0.718574,-5.9952
-0.167666,2.01495,-6.71935
-3.0348,2.59797,-6.03916
-0.100625,1.52267,-2.84577
2.43636,0.681992,-2.33778
0.977466,-0.234963,-4.29822
1.18974,1.9465,-4.12155
1.33067,-0.568915,-2.97079
-0.618426,-0.332919,-3.52612
-2.16039,0.51943,-6.28214
-3.43527,0.0665272,-6.75487
-5.28194,-2.12767,-4.81287
-5.27303,-2.20303,-4.29222
-4.22109,-4.71778,-3.84959
-5.30988,-1.88847,-3.38544
-3.39098,-2.83161,-4.72221
-3.47265,-0.411998,-5.30605
-3.13401,1.02308,-5.35532
-2.15885,-0.0465262,-6.32782
-2.11244,-2.8893,-4.40782
-0.850841,-3.48297,-1.69862
0.114233,-2.36741,-3.36862
-0.242591,-2.05065,-4.32567
4.49065,-0.628162,-2.25825
5.61517,-0.93442,-1.63931
6.16193,-0.455108,-2.95479
4.35373,0.797659,-2.43633
2.59877,1.55287,-2.56184
3.54636,-1.2477,-1.65568
4.23501,-1.9231,-5.10236
4.67098,-2.49248,-4.56293
3.2421,-3.22462,-3.36972
1.00907,-4.02068,-4.27848
-1.03069,0.21232,-4.14101
-0.707956,1.7799,-4.0068
0.170682,2.94372,-3.34665
2.1338,3.83273,-3.62192
-1.19326,3.1899,-0.949029
0.728986,2.1309,-2.96957
0.799368,2.29728,-2.59268
-1.66347,0.309137,-3.31632
-0.207668,1.2294,-3.78685
-1.02628,-0.41017,-3.52012
0.18991,-0.0231939,-6.3888
0.13291,0.295032,-3.77519
1.28272,0.368967,-2.03483
-1.95747,2.34142,3.13674
-3.22533,3.45199,3.57077
-1.69571,2.97865,2.69633
-3.08244,1.66607,3.13964
-1.52255,1.52015,2.45266
-0.199316,1.23575,2.11871
2.73007,2.50593,2.82494
0.126747,0.702344,1.98769
-0.734104,1.81951,2.11756
0.908971,-0.61507,3.83578
-0.220065,1.03863,3.17586
0.266607,0.161302,3.08958
2.04251,2.71329,3.04738
0.566765,2.19129,0.844409
-1.83701,-0.0517615,1.34364
-0.263787,-1.17013,1.47469
-0.493661,-0.49556,1.55329
0.239302,-0.595092,1.72589
0.29541,1.85178,1.57313
0.32937,2.74438,-1.7516
-0.0853515,1.77057,-5.34503
1.25812,0.178715,-7.06087
0.553184,1.2475,-5.58076
1.35716,1.36172,-4.78459
-1.5359,-0.99882,-5.36063
-2.51017,-2.86961,-5.41505
-2.55369,-0.912458,-4.31047
-3.57237,0.85649,-3.71134
-2.18386,1.41806,-4.18509
-3.58133,0.477573,-4.5599
-4.44779,-0.85732,-6.73794
-4.57467,-1.16998,-5.52389
-3.44965,-1.95885,-5.54113
-3.40872,-1.14028,-4.60775
-2.84557,-1.50112,-4.66757
-1.17956,-0.518332,-5.58388
-2.14309,-3.37079,-6.07324
-4.44638,-2.07184,-8.31323
-3.29003,-0.541614,-7.6472
-2.99507,-0.266285,-5.04322
-1.0933,-0.991605,-4.83579
-0.219644,-0.912053,-4.58036
