x,y,z
-2.02515,0.199793,3.7586
-2.42844,-0.460493,1.64751
0.248691,-0.367512,-0.689935
1.25024,1.7537,-2.21525
-1.35575,1.2446,-4.78994
0.703007,2.28144,-6.87138
3.41632,2.23982,-6.0903
1.01823,4.41715,-5.63846
2.08032,4.83517,-5.29267
3.77986,2.27164,-6.27575
5.33135,1.35804,-3.54082
3.61127,3.41498,-6.27952
5.43976,3.79072,-4.39415
5.26542,1.35781,-6.75051
6.78066,1.96011,-7.52061
4.71505,1.60499,-4.69514
5.64776,-0.903561,-3.59342
4.12172,-1.62007,-4.31065
1.60029,-0.345425,-3.61349
0.596995,-1.5579,-3.89165
0.0351936,0.0318187,-5.27518
1.78008,-1.79938,-3.2173
1.88828,-1.67205,-4.08851
-0.835829,-2.89651,-2.18449
-2.02874,-2.60646,-4.27396
-0.177296,0.0337951,-5.50415
-1.98364,-1.30359,-4.00389
-0.767589,-0.875344,-5.50936
-0.242333,-2.38241,-4.07761
0.265119,-1.66955,-2.43954
-1.77068,-2.96358,-5.08086
-0.42872,-2.3507,-3.76804
1.04688,-2.71224,-3.99152
1.65782,-1.26893,-4.16526
2.46026,0.276291,-5.62509
3.71711,1.13892,-5.15078
1.59194,3.26989,-2.31851
0.83266,3.59731,-3.73394
-0.00977907,3.05272,-2.23125
2.09986,4.41788,-3.85139
3.85156,2.78773,-3.86142
2.80143,4.59759,-1.32582
3.07904,4.08015,1.01656
0.541873,1.59331,2.24522
0.639661,2.18855,3.60009
1.52581,1.99674,2.4191
0.232642,1.0477,4.3753
-0.830023,-0.546175,3.35133
-1.02214,1.60329,3.79399
1.75073,0.122266,4.56842
0.728839,-1.08022,2.32875
2.76909,1.42681,1.26352
0.232507,-0.471336,0.505877
-0.0887706,1.01128,2.85489
-0.405277,0.211141,3.26832
1.49695,0.525037,2.53976
0.141725,0.0643572,3.46555
1.38102,-2.32877,6.2011
0.156663,-2.64197,4.48384
-1.1976,-0.607164,2.78597
-0.47801,0.960919,5.19013
1.17644,0.0365243,2.41971
-1.0462,2.30201,1.3368
1.2285,-0.296483,-0.584025
-0.454843,-0.4378,-1.01988
-0.0563572,1.76695,-2.65768
-0.849976,0.830033,-4.17586
1.37472,0.912978,-2.68183
1.4641,2.16127,-4.65088
-0.216118,1.11287,-3.00585
1.68753,2.00885,-3.40396
-0.0883671,-0.334432,-4.92393
1.10026,-0.20428,-3.90027
2.71765,1.11048,-6.46463
0.374381,1.31065,-4.41234
0.880828,0.854533,-4.65571
-0.179399,-0.523361,-6.66223
0.794337,0.795508,-6.12071
-2.04068,0.254441,-3.40574
-0.253816,2.48704,-5.28558
0.473088,2.09405,-4.07196
-0.15738,1.48433,-3.77769
-0.323115,4.1976,-3.88851
1.43832,1.58193,-5.55539
-1.37069,2.09053,-5.40025
-2.69253,2.80811,-4.68032
-2.19434,1.08493,-5.58579
-0.0627025,1.79709,-7.18582
-1.57503,4.15879,-4.44797
-2.22588,1.49488,-2.48456
0.0938651,-0.243636,-0.861687
-0.970435,0.54657,-1.84453
-0.896161,-0.370125,-0.794194
-3.1405,1.70753,1.8907
-1.84475,-0.909096,3.56276
0.720949,-3.5444,2.76929
-0.781504,-5.66286,5.45873
0.74792,-6.7936,3.37511
-1.09371,-6.29498,4.53904
1.12292,-5.04609,5.45409
-1.20216,-2.55937,7.69709
-2.92345,-0.996783,7.91564
-5.23986,-3.74354,8.29686
-3.89202,-3.04362,6.29258
-5.59975,-3.23988,5.35637
-5.68774,-1.95325,6.03741
-3.81862,0.407493,4.30417
-2.7238,2.61844,2.00818
-4.20636,4.48924,4.85753
-4.65077,2.60181,4.33331
-1.98809,4.97391,6.80842
-2.75819,2.84156,7.68431
-4.66779,1.47152,7.12385
-6.51621,4.25545,6.96479
-5.02078,4.84864,7.28403
-3.39086,7.22904,7.98155
-2.06497,9.15629,7.44567
-3.97793,9.50024,5.97705
-3.4816,8.03172,3.70982
-1.74548,5.19411,5.07534
0.664654,4.797,6.67295
-0.481339,6.7639,8.51422
-0.237857,5.22124,8.77488
-0.165389,5.11827,8.68362
-0.502334,4.60792,6.27786
-2.22431,2.67652,5.91177
-4.33807,1.16894,4.71988
-4.43462,0.711883,4.58555
-2.18374,-0.432338,3.40077
-2.60006,-1.99076,1.33187
-0.0813259,-4.54705,2.73221
1.65405,-5.09481,4.91648
-0.0988214,-4.73075,2.76522
-2.54376,-2.96971,5.32163
0.0456358,-4.97447,4.10035
0.0977301,-4.65668,2.96569
1.82011,-2.98341,1.36044
-0.395027,-3.90172,2.59228
-1.00988,-2.9415,2.54778
-1.43525,-0.422754,2.94526
-0.497471,-2.22675,2.26903
-2.67639,-2.23078,3.55306
-0.805364,-4.2045,1.92782
0.207813,-1.64492,2.83961
-0.45048,0.426176,2.16388
0.898402,0.571341,4.2672
0.950191,2.5699,5.43658
0.810518,2.63417,3.86189
-0.847233,2.53226,5.71989
-1.35406,1.54664,3.49808
-2.75545,0.428984,1.06602
-3.1606,1.44817,1.95799
-2.18954,3.34056,3.16318
-3.72202,2.23484,4.33312
-2.9162,1.95563,3.07722
-5.00371,-0.890573,3.67922
-4.00565,1.89546,4.9401
-2.75734,-0.193722,4.20581
-0.660958,1.34803,3.69948
0.0919854,2.48888,4.60493
0.924089,3.03663,2.83335
3.15823,0.333906,3.70585
2.46279,2.8024,3.77431
-0.132544,4.35131,3.58535
-2.14714,2.99227,4.796
-0.749207,5.10317,4.47927
-1.27724,6.94508,5.84023
-2.66475,6.8698,6.33353
-4.09876,4.98791,5.94976
-2.52875,4.49281,5.53716
-3.76487,2.42882,5.30966
-4.02351,1.41496,5.72166
-5.22938,-0.217807,3.21095
-6.42362,-0.994173,4.21288
-5.78211,0.615193,3.41897
-6.00178,1.93349,4.00672
-3.55309,1.09314,4.92949
-4.015,-0.286979,7.53562
-3.0281,-1.12622,7.95232
-4.21569,-0.703434,7.73073
-5.54036,-1.9398,7.69403
-4.9149,-0.757521,8.68468
-2.24123,-1.07706,11.1242
-3.00949,-0.0518186,12.3911
-0.881954,-2.12421,13.0973
1.83111,0.638963,12.2308
0.669999,0.735435,10.6437
1.09623,0.0522085,8.66676
-0.0495984,-1.15789,10.1034
0.606222,-2.21625,8.54664
-0.565349,-1.9801,7.69272
1.00805,-0.635665,5.36815
3.69346,-0.297265,4.23873
3.39551,-0.423486,4.60034
3.40791,-0.682304,3.76611
0.764732,1.85312,1.22698
-1.50967,0.304934,1.4482
-0.550696,-0.653645,2.48783
1.74646,1.74209,3.85249
-0.593222,0.77744,2.16886
-2.92569,0.447006,2.39018
-3.78938,-2.09568,3.82918
-3.66309,-1.99707,2.15723
-2.57976,-1.77219,1.23739
-3.61942,1.07438,3.17208
-0.781699,2.31142,5.13176
-2.84432,1.52381,3.5798
-4.90581,-0.516231,2.88238
-2.10224,-0.866551,2.47031
-0.561058,0.640018,4.557
1.00527,2.5246,3.20309
-1.66587,0.188665,5.31379
-1.05535,-1.5076,2.84298
0.539214,-0.700565,4.70444
-1.69729,1.98884,5.21977
0.0183648,2.9144,4.54099
-2.58337,1.47061,1.89258
-0.613445,-0.6835,-0.707631
1.14849,-0.897932,-0.686726
-0.662034,-2.93035,-1.247
0.122905,-3.94762,-1.6771
0.462998,-3.18798,-2.66428
-0.605279,-1.9128,-3.67323
0.817632,-0.147336,-3.61014
2.55548,-0.527331,-5.2057
3.86089,-2.09988,-6.70234
2.58004,0.00446942,-4.02477
2.46189,1.72536,-2.82998
1.09036,1.79267,-4.4477
3.77068,2.59043,-5.05622
3.4509,3.38494,-3.45239
5.10889,2.58233,-3.57763
4.19548,0.161947,-4.09217
2.94027,2.32502,-5.1007
1.40395,3.1968,-5.69756
1.04371,3.86877,-6.14562
0.224509,5.94373,-4.5239
1.86481,4.92125,-2.87486
2.79427,2.11125,-4.08681
2.72759,-0.265041,-5.886
3.55872,-0.217247,-4.64725
1.23917,0.367219,-7.18069
-1.061,2.91086,-5.13287
1.26395,1.99806,-4.35283
-0.72478,3.55713,-2.33629
1.17237,2.12527,-3.68618
1.09325,0.0539152,-4.58153
-0.460685,-2.69793,-2.24269
1.49158,-2.07726,-2.81974
1.74188,-1.19389,-0.283685
-1.00253,1.34928,-1.85525
0.0605871,4.14004,-4.36674
2.63679,1.82174,-4.00872
0.608435,-0.800688,-2.3218
-1.22709,-2.08983,0.272871
-1.43486,0.393189,2.0478
-2.08409,0.814803,2.10565
-3.38813,-1.68432,2.01468
-2.93667,0.138212,2.05725
-1.00905,1.37691,3.23888
1.07799,3.28119,0.934008
-0.902827,3.78256,3.05155
-2.684,2.89633,3.94404
-1.49575,2.96072,1.23748
0.0592523,0.227418,2.39683
-0.85534,-0.923072,4.18542
-3.15196,-1.12016,2.94655
-0.570559,-3.55915,1.84706
0.616474,-0.717572,2.145
-0.857246,1.46663,2.17556
0.0183154,-0.720734,3.39412
-1.4463,-0.0280287,4.10052
-0.770459,-0.470711,3.64609
0.85676,2.04137,4.4915
1.6785,0.00397511,3.33785
-0.363588,1.68912,5.55153
2.17421,1.74701,4.38797
0.0981547,1.10411,2.45989
1.99956,0.969295,2.46291
2.4163,0.861379,3.18761
1.27483,1.75032,1.04094
1.85715,1.89952,-1.66014
-0.813916,0.0329607,-2.25345
-0.717006,2.45431,-3.92695
-0.975538,-0.320866,-4.00607
-2.04335,2.01757,-2.24496
-3.30698,1.04097,-4.34912
-0.693665,1.56413,-3.0766
0.853261,-1.07167,-3.6705
0.894991,-0.0724657,-4.15
0.634651,-1.85443,-5.05566
-2.18427,-0.0739208,-5.3582
-1.41635,-2.31477,-2.61692
-1.23738,0.481686,-3.08707
-0.981377,-1.53628,-3.66081
0.700973,-3.72018,-1.47224
-0.803917,-4.09471,-1.35624
0.737181,-6.79759,-1.65035
-0.4665,-4.48389,-1.23434
-1.18335,-4.54791,-2.0055
-0.457622,-2.94434,-3.71692
-0.334529,-3.00546,-4.15138
2.4967,-0.163947,-5.91922
1.06782,-1.53458,-5.72132
0.486813,0.763751,-6.74321
0.954103,2.75795,-9.32174
0.121343,3.79872,-8.17427
-2.55738,5.79269,-6.46484
-1.42328,3.84084,-5.16472
-0.578938,5.69124,-3.31574
1.50517,4.09748,-2.05112
3.52476,2.31658,-2.64212
5.04933,0.357726,-1.09553
4.45337,1.39494,-1.34211
1.99543,3.39717,-1.9966
-0.758805,3.41881,-4.44436
-1.42594,1.27984,-6.62073
-1.65505,2.61689,-5.64977
0.795332,1.63039,-4.23928
-0.693297,1.61454,-2.1702
1.38306,2.85587,-3.3721
2.21529,2.20458,-5.71962
1.9507,2.15623,-3.66599
1.82911,-0.551159,-3.70387
2.086,-1.70339,-5.22413
-0.236146,-2.40754,-4.29974
-2.71837,-1.6791,-2.58746
-0.610672,0.130128,-2.37677
2.02409,-0.266067,-2.96657
0.777495,0.500852,-3.07226
1.31525,1.14047,-2.08759
3.05108,-0.454299,-2.25986
5.39232,-2.49166,-3.58077
6.40615,-1.71091,-5.94021
3.60213,-2.88317,-3.55794
1.40747,-3.27753,-4.76017
3.01278,-2.95177,-4.61936
2.51737,-0.976895,-4.81068
2.28053,-0.214137,-4.11084
4.90106,-2.66002,-2.82972
2.19452,-3.66503,-4.31991
2.4946,-2.98597,-1.62856
0.722408,-0.161964,0.980979
-0.924552,0.592601,1.57398
-1.04377,-1.86736,3.70563
