x,y,z
-0.404139,-0.451341,0.946786
-0.335095,-0.0938408,-0.289624
0.320866,0.515162,-0.731824
-0.00887747,0.63067,-0.389229
-0.708,0.228631,1.03401
-0.378916,0.885817,-0.453213
-0.857703,0.309791,0.433665
-0.0130283,-1.04935,-0.111298
-0.239336,-1.07169,-0.293024
-0.400281,-0.388383,-0.534524
-0.595903,0.304254,-0.448131
-0.232882,0.760923,-0.054139
0.773989,0.294324,-0.172109
1.00542,0.354465,0.534806
0.506048,0.149709,0.0550575
1.15752,-0.982885,-1.02051
0.858186,-0.238724,-0.887414
-0.318152,-0.597538,-1.00083
-0.501344,-0.157599,-0.983144
0.4562,0.100461,-1.3
0.00817559,-1.44612,-1.7305
0.819722,-1.26408,-1.01923
0.745016,-0.608863,-0.387629
1.03621,-0.573036,-0.942929
0.968944,-0.783237,-2.69217
0.988172,-1.37346,-3.27654
-0.470407,-2.53332,-1.60669
-0.985859,-1.24641,-0.294339
-1.81421,-0.358211,-1.24081
-1.28681,-0.916716,-0.937816
-0.758591,-1.98874,-0.433895
-1.41649,-1.57519,-0.102576
-0.0921836,-2.24744,0.280998
-0.843618,-2.03727,0.462369
-0.655778,-1.01303,0.500075
-0.0199179,-0.553073,0.496321
-0.000413801,-0.722944,-0.0632301
-1.27714,-2.0475,0.768886
-0.696151,-2.51467,0.619057
0.149045,-0.701989,1.53147
-0.393031,-1.46694,0.985116
-1.5173,0.641742,0.633161
-1.94308,0.310973,0.695729
-1.62403,0.762821,-0.477448
-0.726262,0.644492,-0.252864
-0.36834,1.33522,-0.515118
-1.18607,1.53478,-0.885489
-0.0298464,1.58655,0.481713
-0.0256233,1.54719,0.769206
1.12695,1.27069,0.345846
1.29359,1.39458,0.336698
1.12493,1.38832,0.907973
1.16974,0.895562,1.32373
0.986361,0.914293,1.10835
0.207255,0.75801,1.3498
0.445336,0.0944026,0.602805
0.977662,0.260044,-0.639058
0.753368,0.942872,-1.08453
-0.233229,0.403573,-1.10403
-0.0493244,1.12363,-0.520986
0.028332,0.827004,0.308481
0.755023,1.79008,-0.473487
0.505994,1.43102,-0.663762
0.828279,0.25903,-1.00356
0.41065,0.916374,0.020677
-0.125265,1.5762,0.0797385
-0.100661,0.659289,1.24173
1.18469,0.242904,0.61452
0.890649,0.777034,0.617515
0.841014,0.0755822,0.116575
0.0361425,-0.313489,-1.2388
-0.281184,-0.673821,-0.704959
0.602483,-0.161214,-1.17858
-1.36565,0.382713,-1.12853
-1.55809,-0.385549,-0.578824
-1.44457,-0.640086,-0.693368
-1.03923,-1.92467,-0.163959
-0.743587,-2.00878,-0.93605
-0.187233,-1.75257,-1.02645
-0.626789,-1.54568,-0.440951
-0.652362,-0.929848,-0.634509
-0.649562,-0.273717,0.125778
-0.855964,0.190701,0.412413
-0.216572,0.721733,0.329366
-0.752054,-0.331567,0.761566
-1.01274,-0.640131,-0.22516
-0.321548,-1.61321,0.356055
0.238942,-2.37729,-0.40178
0.457635,-2.18306,-0.709673
0.152381,-2.1071,-1.10131
0.619072,-1.20452,-1.03929
0.762058,-1.25849,-1.94495
-0.714341,-2.28362,-1.10692
-1.39665,-2.73679,-0.495482
-2.65636,-1.6898,-0.149141
-2.68032,-2.00962,-0.327394
-2.25888,-2.99829,-0.641301
-2.72009,-2.53231,0.0592888
-2.88218,-1.70395,1.28484
-3.59496,-1.35426,0.358993
-3.51149,-0.743806,0.503666
-3.07901,-0.0500961,0.861965
-2.47719,-0.27702,2.15964
-2.3908,-1.62011,1.01493
